id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
uwGisTUeX+2LcZ0NiIK5Eg==,Propiedad,29/06/2020,05/08/2020,29/06/2020,-31607625109,-6.06665E+11,Argentina,Santa Fe,Santa Fe,,,,,,,408,408,260000,USD,,Lote Unico (Sobre la costanera) -  Alte. Brown y Arberti,"!!ESPECTACULAR Y UNICO!! Lote sobre la costanera santafecina, esquina Alte. Brown (N° 7200) y Alberti.Medidas: 12,96 mts x 51,53 mts.Todas las operaciones son realizadas por el Corredor Inmobiliario Aron Tealdi Mat. C.C.I. Nº 478.Cada oficina es de administración independiente.",Lote,Venta
6+6L9LXO+98pva9AetEppg==,Propiedad,29/06/2020,31/12/9999,29/06/2020,-3.16076E+11,-6.06667E+11,Argentina,Santa Fe,Santa Fe,,,,,,,408,,260000,USD,,Lote sobre la costanera santafecina,"Hermoso y único lote en esquina sobre la costanera santafecina.El mismo se ubica en la intersección de calles Alte. Brown y Alberti.Medidas aprox.: 12,96 mts x 31,54 mts.Sup. aprox.: 408,44 m2.Todas la operaciones son realizadas por el Corredor Inmobiliario Aron Tealdi Mat. C.C.I. N° 478.Cada oficina es administración independiente.",Lote,Venta
XnTyY5F/GEAY6sTpHfmDjw==,Propiedad,20/04/2020,31/12/9999,20/04/2020,-316339643,-606967982,Argentina,Santa Fe,Santa Fe,,,,,,,,,70000,USD,Mensual,Departamento entre bulevares en Santa fe capital,"CODIGO:  ubicado en: Chacabuco 2100 -  Publicado por: GRUPO CAPITAL. El precio es de USD 70000 null. Departamento ubicado en Barrio Candioti Norte en la ciudad de Santa Fe. El mismo esta en un 2do. piso por escalera y tiene Comedor, cocina completa , baño, dormitorio con placard. Balcón . Todos los servicios.  Buena ventilación orientación contra frente . Para mas información comunicarse al 03404- 15516734 . Publicado a través de Mapaprop",Departamento,Venta
UWyhSFDJNetHVxGdBR7IUA==,Propiedad,15/11/2019,26/03/2020,15/11/2019,-316407713,-607062544,Argentina,Santa Fe,Santa Fe,,,,,,,,,2300,ARS,,"Cochera en alquiler , INDIVIDUALES O TODAS san jeronimo 3000 (casi suipacha)","ATENCION!! LLAMAR A SANTA FENO A ROSARIO901-4523591591444Metropolis inmobiliaria Santa Fe, alquila cochera centrica, ubicada en el edificio Cam 57, con disponibilidad para usar solo 3 autos!! la misma posee doble puerta de seguridad, y se puede ingresar por la cochera, o por la puerta de servidumbre por el edificio. Valores: desede $2300 a $2700 + exp e imp ($500 aproximados) OPCIÓN ALQUILER TODO LA PLANTA BAJA. IDEAL EMPRESAS. CONSULTAR901-4523591591444  - KP22316 - Publicado por  ",Cochera,Alquiler
aeGTsl7TLCG6LIWMGSqaPA==,Propiedad,15/11/2019,24/01/2020,15/11/2019,-316199261,-606856858,Argentina,Santa Fe,Santa Fe,,,,,,1,50,50,17000,ARS,Mensual,Local - Santa Fe,"Se alquila Local sobre Av. Gral Paz, zona de gran movimiento comercial, listo para ser habilitado. Superficie cubierta: 50 m2. Impuestos y Servicios: TGI: $280; API: $160; AGUAS: $240. No posee gas natural.<br>Consultas:<br>Oficina: (107- La Rioja 2841<br>Cel: (342)15 4218976/ 15 5088301<br> Mat.0474",Local comercial,Alquiler
21L2BQshTrWtN5wQN1lVEA==,Propiedad,15/11/2019,08/09/2020,15/11/2019,-31619693,-60685979,Argentina,Santa Fe,Santa Fe,,,,3,2,1,89,100,,,Mensual,CASA A LA VENTA EN BARRIO SARGENTO CABRAL,"Corredor Responsable: Lorena De Luca - CCI Santa Fe N° 0360Contacto: Ana Bustamante - MLS ID # 420781009-102Corredor:<br>Lorena De Luca Matricula N°0360<br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán exclusivas por el.<br><br>CASA A LA VENTA EN BARRIO SARGENTO CABRAL, La propiedad cuenta con una ubicación privilegiada, a metros de la Avenida Gral Paz, emplazada en una zona residencial, con amplio potencial. Posee hall recibidor, living o sala de estar, comedor, dos dormitorios, un baño y cocina. Patio seco, conde se encuentra la escalera para acceder al altillo o deposito de guardado. Cuenta con un terreno de 6 metros de frente por 14,90 de fondo. El estado del inmueble es a reciclar.<br>",Casa,Venta
egjHgNfnF/U9SazUDQ7D/g==,Propiedad,15/11/2019,21/01/2020,15/11/2019,-31652883,-60712926,Argentina,Santa Fe,Santa Fe,,,,4,2,1,128,110,,,Mensual,SE VENDE PH EN SANTA FE,"Corredor Responsable: Marcos Provvidenti - CCI SANTA FE MAT N 0198Contacto: Mauricio Lingua - MLS ID # 420811013-100<br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Se VENDE hermosa casa en PH. Planta baja ubicada en calle Corrientes 2914.<br>Construcción sólida, de muy buena calidad. En el corazón de barrio centro, a cuadras de la peatonal.<br>Cuenta con 110 mts2 cubiertos, distribuidos en:<br>- Living que hace ingreso a la casa.<br>- 2 dormitorios con posibilidad de un tercero. Amplios y luminosos, todos con ventilación.<br>-2 baños (Principal y toilette)<br>- Cocina comedor<br>-2 patios<br>-Lavadero<br>Ideal clínicas, estudios, instituciones, etc.<br>OPORTUNIDAD!",Casa,Venta
c60UE1y3BAYvkHfwO4lDHA==,Propiedad,15/11/2019,27/06/2020,15/11/2019,-3164222,-60705223,Argentina,Santa Fe,Santa Fe,,,,4,3,1,108,92,,,Mensual,Dpto. 3 dorm. en venta en pleno Barrio Centro,"Corredor Responsable: Lorena De Luca - CCI Santa Fe N° 0360Contacto: Ana Bustamante - MLS ID # 420781009-99Corredor:<br>Lorena De Luca Matricula N°0360<br><br>Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán exclusivas por el. <br><br>Departamento de tres dormitorios en venta en pleno Barrio Centro, con excelente ubicación en peatonal Norte de Santa Fe,  emplazado en la esquina de San Martín e Hipólito Irigoyen. De construcción sólida y ambientes muy cómodos, el mismo consta de estar comedor amplio, cocina sectorizada, lavadero, baño de servicio,  tres dormitorios con placares empotrados, hall distribuidor y un baño completo. El departamento se encuentra en buen estado de mantenimiento. Expensas $3990. El edificio no cuenta con espacio de cochera.<br>",Departamento,Venta
KwazldAc3V9YR8ppdDKzvA==,Propiedad,15/11/2019,10/12/2019,15/11/2019,-3.16451E+11,-607190159,Argentina,Santa Fe,Santa Fe,,,,4,3,1,,,12000,ARS,,Alquiler hermoso dpto 3 dormitorios en Barrio Roma,"ATENCION!! LLAMAR A SANTA FENO A ROSARIO901-452359103425299444 (DE TARDE) 03458401738 (DE MAÑANA)Metropolis inmobiliaria Santa Fe alquila hermoso departamento ubicado en Pje echeverria al 2400, a 50 mts de avenida freyre, entre primera junta y mendoza. Zona de mucho movimientos, a metros de servicios públicos de transportes, bancos, comercios, hospitales públicos, supermercados, etc.El mismo trata de un departamento que cuenta con gran living comedor (con escritorio) cocina con lavadero, baño completo y tres dormitorios con placard. Orientación este - oeste (sol de la mañana) excelente ventilación e iluminación. Edificio en estado impecable, con jardín de uso común al frente para esparcimiento. Alquiler $12.000Exp e imp (consultar) - KP22315 - Publicado por  ",Departamento,Alquiler
MOKCrQyAGKtzw9KujMbk3g==,Propiedad,01/01/2020,05/07/2020,01/01/2020,-31639859,-60705303,Argentina,Santa Fe,Santa Fe,,,,10,3,2,285,219,,,Mensual,Casa de estilo ideal para clínica o estudio,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Marcelo Christen Vicario - MLS ID # 420121080-143<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Casa de estilo en barrio Constituyentes.<br>Orientacion Sur.<br>Al frente desarrollada en dos plantas sometida a PH<br>Planta Baja: Amplio Living comedor, Estar, Cocina, Toilett de recepción, patio seco, dependecia de servicio con baño, cochera <br>Planta Alta: 3 dormitorios, un baño completo, terraza.<br>Ideal para clinicas.",Casa,Venta
NGnOAhphsFHkektvhxYZHQ==,Propiedad,01/01/2020,27/06/2020,01/01/2020,-31637699,-60684287,Argentina,Santa Fe,Santa Fe,,,,7,3,2,102,93,140000,USD,,EXCELENTE DUPLEX DE TRES DORMITORIOS EN 7 JEFES,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Leonardo Bergallo - MLS ID # 420291078-7Duplex en excelente estado, situada en Maipu y Laprida <br><br>Desarrollada en dos plantas, sobre un terreno de 102 m2 totales.<br><br>PB  Ingreso por hall de entrada comunicado con un amplio living, muy luminoso.Baño de servicio.<br>Comedor diario funcional se comunica con la cocina y el lavadero.Patio seco con asador.<br><br>PA: Escalera que  desemboca al cuarto matrimonial (vista al patio) y otro para niños amueblados y <br>muy luminoso y de excelente calidad y el tercer cuarto puede ser un estudio o habitación chica que da al frente de la casa.Baño completo con bañera. <br><br>Opción a Permuta por casa de mayor valor, con superficie 180 metros cuadrados totales en Santa fe capital, barrio residenciales, no zona norte ni quintas.",Casa,Venta
SoLsnR8WL1GI7r4b7w2FnQ==,Propiedad,01/01/2020,21/01/2020,01/01/2020,-31614285,-60694109,Argentina,Santa Fe,Santa Fe,,,,5,2,1,248,140,130000,USD,,CASA EN  ESQUINA IDEAL DESARROLLOS ZONA ARISTOB,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Jorgelina Raselli - MLS ID # 420121141-119<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Propiedad desarrollada en esquina, a muy pocos metros de zona comercial de Avenida Aristobulo del Valle. Cuenta con un gran terreno y mucho potencial para desarrollos de departamentos. También se puede reciclar como vivienda para familia numerosa.<br>Posee acceso por ambas calles. La construcción es solida y no presenta problemas estructurales de importancia. <br><br>",Casa,Venta
TDjqNt9p4vpqw/0brhZ6SA==,Propiedad,21/01/2020,27/06/2020,21/01/2020,-31573213,-60735015,Argentina,Santa Fe,Santa Fe,,,,,,,200,,,,,Terreno en venta,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Yamil Roude - MLS ID # 420291069-123Se vende terreno en calle Santa Cruz y Beck, a 600 metros de la Av. Blas Parera y Santa Cruz hacia el Oeste. Barrio Santa Marta.<br>El mismo cuenta con 9 metros de frente x 22,23 metros de largo. <br>Se puede Vender individualmente o en conjunto con dos terrenos linderos de identicas medidas<br>Listo para escriturar.<br><br><br><br>IVANA BATLLE CASAS, Corredora Inmobiliaria CCI SANTA FE MAT. N° 0149<br><br><br><br><br><br>",Lote,Venta
f/3XkWTC7k7DUR41C8IUyA==,Propiedad,21/01/2020,27/06/2020,21/01/2020,-31640928,-60706044,Argentina,Santa Fe,Santa Fe,,,,3,2,1,90,84,,,Mensual,Venta departamento 2 dormitorios Barrio Centro,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Nicolas Laurino - MLS ID # 420291030-74Venta departamento 2 dormitorios.<br>Emplazado en pleno centro de la ciudad de Santa fe, ubicado en un cuarto piso con balcón al frente, 2 dormitorios c/ placard, living, cocina ,2 baños y lavadero independiente. Única unidad en el piso.<br><br><br><br>""Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él"". ",Otro,Venta
dJ0B+zVQkLkiCVUFT6SYbg==,Propiedad,21/01/2020,27/06/2020,21/01/2020,-31573213,-60735015,Argentina,Santa Fe,Santa Fe,,,,,,,600,,510000,ARS,,Terrenos en Venta,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Yamil Roude - MLS ID # 420291069-121Se venden 3 terrenos en calle Santa Cruz y Beck, a 600 metros de la Av. Blas Parera y Santa Cruz hacia el Oeste. Barrio Santa Marta.<br>Cada terreno mide 9 metros de frente x 22,23 metros de largo. <br>El valor publicado es por los 3 terrenos conjuntamente.<br>Pueden venderse juntos o separados.<br>Listos para escriturar.<br><br><br><br>IVANA BATLLE CASAS, Corredora Inmobiliaria CCI SANTA FE MAT. N° 0149<br><br><br><br><br><br>",Lote,Venta
ao3qmLG+TXOs6OIwpV+i1w==,Propiedad,21/01/2020,25/01/2020,21/01/2020,-31643253,-60706276,Argentina,Santa Fe,Santa Fe,,,,1,2,1,40,40,10500,ARS,,ALQUILER DEPARTAMENTO 2 DORMITORIOS ZONA CENTRO,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Guillermo Vanni - MLS ID # 261120-17Alquiler de departamento de 2 dormitorios.<br>A metros de Peatonal San Martín.<br>Cocina - comedor amplio, baño y 2 dormitorios.<br>Ideal para estudiantes.<br>Terraza de uso común. <br>Ajuste anual: %35.<br>Dpto A - 1 piso por escalera.<br>",Departamento,Alquiler
8Cew02a8W9FeCLY/aukBIg==,Propiedad,21/01/2020,30/01/2020,21/01/2020,-31643253,-60706276,Argentina,Santa Fe,Santa Fe,,,,1,1,1,40,40,10500,ARS,,ALQUILER DEPARTAMENTO 1 DORMITORIO ZONA CENTRO,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Guillermo Vanni - MLS ID # 261120-14Alquiler de departamento de 1 dormitorio, a metros de Peatonal San Martín.<br>Cocina - comedor amplio, baño y dormitorio.<br>Terraza de uso común.<br>Ideal para estudiantes.<br>Ajuste anual: %35 .<br>Dpto D - 2 piso por escalera.<br>",Departamento,Alquiler
c6TsP9qqibLWpRjtyg1Cng==,Propiedad,21/01/2020,25/01/2020,21/01/2020,-31627075,-60697564,Argentina,Santa Fe,Santa Fe,,,,3,2,1,82,52,15000,ARS,,Departamento de 2 dormitorios.impecable!!!!!!,"Corredor Responsable: Maria Gisela Di Pangrazio - CCI Santa Fe N 0425 Contacto: Verónica Merayo - MLS ID # 420191082-142Corredor Ma Gisela Di Pangrazio Matrícula N°0425<br><br>Departamento de 82 M2 totales. PLANTA BAJA.  Living - comedor. cocina integrada. 2 dormitorios, baño completo con ducha, 2 patios de luz, patio seco con asador, lavadero.<br>Equipamiento: luminarias, calefactor, aire acondicionado y ventilador de techo en el living - comedor, placares en ambos dormitorios.<br>Alquiler $ 15.000 mensuales . Ajuste 35 % anual. Expensas e impuestos a parte.",Departamento,Alquiler
odPYqAy5vGniM9l41xQhPQ==,Propiedad,21/01/2020,03/02/2020,21/01/2020,-316434842,-606889772,Argentina,Santa Fe,Santa Fe,,,,2,1,1,64,64,58000,USD,Mensual,Casa p/Inversión - Santa Fe,"VENTA - IDEAL INVERSION<br> Casa 1 dormitorio - planta baja<br>Barrio Candioti sur<br>Inmueble a refaccionar<br><br>Ingreso por living-comedor, dormitorio, cocina, baño, patio.<br>72 m2 exclusivos<br>Sometida a régimen de propiedad horizontal.",Casa,Venta
7SC5LSgINeHwlyci5GYeGg==,Propiedad,21/01/2020,27/06/2020,21/01/2020,-31651796,-60712825,Argentina,Santa Fe,Santa Fe,,,,2,1,1,44,40,65000,USD,,OPORTUNIDAD DEPARTAMENTO DE 1 DORM.,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Yamil Roude - MLS ID # 420291069-137Departamento ubicado en 4er piso ""B""  al frente , y se compone de 1 dormitorio con placard, cocina comedor, 1 baño completo y balcón al contrafrente.<br>Ya se compraron las bocas de gas natural de todas las unidades y el estado actual de la obra es avanzado.<br><br>La forma de pago es con una entrega del 50% y el saldo hasta en 60 cuotas ajustables por CAC. <br>La posesión del departamento es en Diciembre 2020.<br><br>Es una excelente opción para invertir o para vivir.<br><br>Superficie propia: 40m2 cubiertos + 4 m2 de balcón al contra frente.<br><br>Torre Aqua es un edificio ubicado en calle Juan de Garay 2947. Cuenta con 23 departamentos (todos de 1 dormitorio), un local comercial en planta baja y 12 cocheras.<br><br>Link para ver la carpeta digital: https:// apto a crédito hipotecario.<br><br><br>""Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él"". ",Departamento,Venta
9MmWxd5UQE7aDdsFwUsYiA==,Propiedad,21/01/2020,27/06/2020,21/01/2020,-31645289,-60721886,Argentina,Santa Fe,Santa Fe,,,,3,2,1,55,55,65000,USD,,SE VENDE DEPARTAMENTO 2 DORMITORIOS + COCHERA,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Nanci Echegoyemberry - MLS ID # 420291085-2Departamento ubicado en edificio calle Mendoza entre calles Santiago de Chile y San José, de la localidad de Santa Fe. Al mismo se ingresa por un hall con acceso a escalera y ascensor.<br>Consta de un Living-comedor, cocina completa, 2 dormitorios, 1 baño moderno completo con bañera, lavadero cubierto y garage con capacidad para un vehiculo. <br>Asimismo dispone de un SUM.(salón usos múltiples) completamente amoblado, con vajilla y con capacidad para cuarenta personas. <br><br>Emplazado en entorno tranquilo, en cercanías al centro de la ciudad de Santa Fe y a varios calles que brinda acceso a transporte público de pasajeros.  <br><br><br><br>""Todas las propiedades que figuran en mi perfil se encuentran a cargo del profesional matriculado de la oficina, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por él"". ",Departamento,Venta
Xe0doaUXrT3z1J19a6q8Qw==,Propiedad,13/07/2020,14/08/2020,13/07/2020,-31702448,-60800539,Argentina,Santa Fe,Santa Fe,,,,,,,100000,,,,Mensual,10 has. Sobre Ruta 11. Zona Parque Industrial.,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Martha De Diego - MLS ID # 261058-145Se venden 10 has en Sauce Viejo en la zona del Parque Industrial.  Es un terreno irregular con 125m sobre Ruta 11 x 759m de profundidad x 325 m de límite Este (fondo) x 60m x 200m. <br>Ideal para Logística, emprendimiento industrial, etc.<br>VER NOTA DE GESTORES.",Lote,Venta
WlGhJt81yX3j2OodxB7s4w==,Propiedad,13/07/2020,31/12/9999,13/07/2020,-31655573,-60707617,Argentina,Santa Fe,Santa Fe,,,,,,,256,,,,Mensual,"Terreno B° Sur de 7,80 m x 32 m","Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Martha De Diego - MLS ID # 261058-144Terreno en venta en Barrio Sur, de los pocos que quedan en la zona. Ideal para constructores o casa de familia.<br>Orientación Este.",Lote,Venta
OI+zinacLO63T6EmYPVMUg==,Propiedad,13/07/2020,13/10/2020,13/07/2020,-31625479,-60706946,Argentina,Santa Fe,Santa Fe,,,,5,2,1,246,133,,,Mensual,CASA - 2 DORMITORIOS - FOMENTO 9 DE JULIO,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Cecilia Paleff - MLS ID # 261112-17Casa lista para habitar, impecable, renovada completamentte en 2017. 2 dormitorios, 1 baño, living, cocina comedor  amplio. Asador y cochera para 2 autos. Patio adelante y un pequeño patio atrás.<br><br>Tiene una entrada de servicio que va directamente desde la entrada de la casa a la cocina, lo que resulta muy práctico cuando no se quiere pasar por dentro de la casa para acceder a la cocina. Esta casa es un PH y acepta permuta.<br> ",Casa,Venta
